target_id,pair_id,family,gene_name,uniprot_id,pdb_id,pdb_chain,af2_pdb,experimental_pdb,state,state_label,substrate,substrate_class,ligand_ccd,ligand_sdf,reference_ligand_sdf,has_tonb,tonb_chain,resolution,method,region_annotation_json,split,notes,task_type,evidence_level,label_weight,source_db,source_query,rcsb_polymer_entity_id,sequence_length,reference_coverage,mutation_count,deletion_count,split_group_id,af_version,download_status
tbdt_p0abz6,tbdt_p0abz6_9hg7_f,tbdt,,P0ABZ6,9HG7,F,raw_af2/AF-P0ABZ6-F1-model_v6.pdb,raw_pdb/9HG7.pdb,unknown,unknown,none,none,,,,false,,2.83,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9HG7_6,412,0.9532710280373832,0,0,P0ABZ6,6,pdb:downloaded;afdb:downloaded
tbdt_p0a903,tbdt_p0a903_9hg9_c,tbdt,,P0A903,9HG9,C,raw_af2/AF-P0A903-F1-model_v6.pdb,raw_pdb/9HG9.pdb,unknown,unknown,none,none,MG,,,false,,2.88,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9HG9_3,320,0.9302325581395349,0,0,P0A903,6,pdb:downloaded;afdb:downloaded
tbdt_p0ac02,tbdt_p0ac02_9hg9_d,tbdt,,P0AC02,9HG9,D,raw_af2/AF-P0AC02-F1-model_v6.pdb,raw_pdb/9HG9.pdb,unknown,unknown,none,none,MG,,,false,,2.88,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9HG9_4,226,0.9224489795918367,0,0,P0AC02,6,pdb:downloaded;afdb:downloaded
tbdt_q8a6w4,tbdt_q8a6w4_6z9a_a,tbdt,,Q8A6W4,6Z9A,A,raw_af2/AF-Q8A6W4-F1-model_v6.pdb,raw_pdb/6Z9A.pdb,unknown,unknown,none,none,MG,,,false,,3.1,X-RAY DIFFRACTION,,val,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,6Z9A_1,580,1.0,0,0,Q8A6W4,6,pdb:downloaded;afdb:exists
tbdt_q8a6w4,tbdt_q8a6w4_8aa3_b,tbdt,,Q8A6W4,8AA3,B,raw_af2/AF-Q8A6W4-F1-model_v6.pdb,raw_pdb/8AA3.pdb,unknown,unknown,none,none,MG,,,false,,2.7,ELECTRON MICROSCOPY,,val,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,8AA3_1,570,1.0,0,0,Q8A6W4,6,pdb:downloaded;afdb:exists
tbdt_p0a940,tbdt_p0a940_8pzu_a,tbdt,,P0A940,8PZU,A,raw_af2/AF-P0A940-F1-model_v6.pdb,raw_pdb/8PZU.pdb,unknown,unknown,none,none,MG,,,false,,3.5,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,8PZU_1,790,0.9753086419753086,1,0,P0A940,6,pdb:downloaded;afdb:downloaded
tbdt_p77774,tbdt_p77774_8pzu_b,tbdt,,P77774,8PZU,B,raw_af2/AF-P77774-F1-model_v6.pdb,raw_pdb/8PZU.pdb,unknown,unknown,none,none,MG,,,false,,3.5,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,8PZU_2,373,0.951530612244898,0,0,P77774,6,pdb:downloaded;afdb:downloaded
tbdt_p0a940,tbdt_p0a940_9hg5_a,tbdt,,P0A940,9HG5,A,raw_af2/AF-P0A940-F1-model_v6.pdb,raw_pdb/9HG5.pdb,unknown,unknown,none,none,,,,false,,2.82,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9HG5_1,790,0.9753086419753086,0,0,P0A940,6,pdb:downloaded;afdb:downloaded
tbdt_p0abz6,tbdt_p0abz6_9hg5_f,tbdt,,P0ABZ6,9HG5,F,raw_af2/AF-P0ABZ6-F1-model_v6.pdb,raw_pdb/9HG5.pdb,unknown,unknown,none,none,,,,false,,2.82,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9HG5_6,412,0.9532710280373832,0,0,P0ABZ6,6,pdb:downloaded;afdb:downloaded
tbdt_p0a940,tbdt_p0a940_9hg6_a,tbdt,,P0A940,9HG6,A,raw_af2/AF-P0A940-F1-model_v6.pdb,raw_pdb/9HG6.pdb,unknown,unknown,none,none,,,,false,,2.73,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9HG6_1,790,0.9753086419753086,0,0,P0A940,6,pdb:downloaded;afdb:downloaded
tbdt_p0abz6,tbdt_p0abz6_9hg6_f,tbdt,,P0ABZ6,9HG6,F,raw_af2/AF-P0ABZ6-F1-model_v6.pdb,raw_pdb/9HG6.pdb,unknown,unknown,none,none,,,,false,,2.73,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9HG6_6,412,0.9532710280373832,0,0,P0ABZ6,6,pdb:downloaded;afdb:downloaded
tbdt_p0a940,tbdt_p0a940_9hg9_a,tbdt,,P0A940,9HG9,A,raw_af2/AF-P0A940-F1-model_v6.pdb,raw_pdb/9HG9.pdb,unknown,unknown,none,none,MG,,,false,,2.88,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9HG9_1,790,0.9753086419753086,0,0,P0A940,6,pdb:downloaded;afdb:downloaded
tbdt_p0a1n8,tbdt_p0a1n8_7bgl_a,tbdt,,P0A1N8,7BGL,A,raw_af2/AF-P0A1N8-F1-model_v6.pdb,raw_pdb/7BGL.cif,unknown,unknown,none,none,,,,false,,2.2,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,7BGL_1,232,1.0,0,0,P0A1N8,6,cif:downloaded;afdb:downloaded
tbdt_p15930,tbdt_p15930_7bgl_a,tbdt,,P15930,7BGL,a,raw_af2/AF-P15930-F1-model_v6.pdb,raw_pdb/7BGL.cif,unknown,unknown,none,none,,,,false,,2.2,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,7BGL_2,365,1.0,0,0,P15930,6,cif:downloaded;afdb:downloaded
tbdt_p0a903,tbdt_p0a903_9cnw_c,tbdt,,P0A903,9CNW,C,raw_af2/AF-P0A903-F1-model_v6.pdb,raw_pdb/9CNW.pdb,unknown,unknown,none,none,,,,false,,2.6,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9CNW_3,344,1.0,0,0,P0A903,6,pdb:downloaded;afdb:downloaded
tbdt_p0a937,tbdt_p0a937_9cnw_e,tbdt,,P0A937,9CNW,E,raw_af2/AF-P0A937-F1-model_v6.pdb,raw_pdb/9CNW.pdb,unknown,unknown,none,none,,,,false,,2.6,ELECTRON MICROSCOPY,,test,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9CNW_5,123,1.0,0,0,P0A937,6,pdb:downloaded;afdb:downloaded
tbdt_p0a903,tbdt_p0a903_9cnz_c,tbdt,,P0A903,9CNZ,C,raw_af2/AF-P0A903-F1-model_v6.pdb,raw_pdb/9CNZ.pdb,unknown,unknown,none,none,,,,false,,3.1,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9CNZ_3,344,1.0,0,0,P0A903,6,pdb:downloaded;afdb:downloaded
tbdt_p0ac02,tbdt_p0ac02_9cnz_d,tbdt,,P0AC02,9CNZ,D,raw_af2/AF-P0AC02-F1-model_v6.pdb,raw_pdb/9CNZ.pdb,unknown,unknown,none,none,,,,false,,3.1,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9CNZ_4,245,1.0,0,0,P0AC02,6,pdb:downloaded;afdb:downloaded
tbdt_p0a940,tbdt_p0a940_9co0_a,tbdt,,P0A940,9CO0,A,raw_af2/AF-P0A940-F1-model_v6.pdb,raw_pdb/9CO0.pdb,unknown,unknown,none,none,,,,false,,3.3,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9CO0_1,810,1.0,0,0,P0A940,6,pdb:downloaded;afdb:downloaded
tbdt_p0a903,tbdt_p0a903_9co0_c,tbdt,,P0A903,9CO0,C,raw_af2/AF-P0A903-F1-model_v6.pdb,raw_pdb/9CO0.pdb,unknown,unknown,none,none,,,,false,,3.3,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9CO0_3,344,1.0,0,0,P0A903,6,pdb:downloaded;afdb:downloaded
tbdt_p0adv7,tbdt_p0adv7_8i8x_f,tbdt,,P0ADV7,8I8X,F,raw_af2/AF-P0ADV7-F1-model_v6.pdb,raw_pdb/8I8X.cif,unknown,unknown,none,none,,,,false,,3.25,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,8I8X_3,199,0.9052132701421801,1,0,P0ADV7,6,cif:downloaded;afdb:downloaded
tbdt_p0a940,tbdt_p0a940_9cnw_a,tbdt,,P0A940,9CNW,A,raw_af2/AF-P0A940-F1-model_v6.pdb,raw_pdb/9CNW.pdb,unknown,unknown,none,none,,,,false,,2.6,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9CNW_1,810,1.0,0,0,P0A940,6,pdb:downloaded;afdb:downloaded
tbdt_p77774,tbdt_p77774_9cnw_b,tbdt,,P77774,9CNW,B,raw_af2/AF-P77774-F1-model_v6.pdb,raw_pdb/9CNW.pdb,unknown,unknown,none,none,,,,false,,2.6,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9CNW_2,392,1.0,0,0,P77774,6,pdb:downloaded;afdb:downloaded
tbdt_p77774,tbdt_p77774_9cnz_b,tbdt,,P77774,9CNZ,B,raw_af2/AF-P77774-F1-model_v6.pdb,raw_pdb/9CNZ.pdb,unknown,unknown,none,none,,,,false,,3.1,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9CNZ_2,392,1.0,0,0,P77774,6,pdb:downloaded;afdb:downloaded
tbdt_p77774,tbdt_p77774_9co0_b,tbdt,,P77774,9CO0,B,raw_af2/AF-P77774-F1-model_v6.pdb,raw_pdb/9CO0.pdb,unknown,unknown,none,none,,,,false,,3.3,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9CO0_2,392,1.0,0,0,P77774,6,pdb:downloaded;afdb:downloaded
tbdt_p0a221,tbdt_p0a221_8axn_a,tbdt,,P0A221,8AXN,A,raw_af2/AF-P0A221-F1-model_v6.pdb,raw_pdb/8AXN.cif,unknown,unknown,none,none,,,,false,,3.34,ELECTRON MICROSCOPY,,val,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,8AXN_1,371,1.0,0,0,P0A221,6,cif:downloaded;afdb:downloaded
tbdt_q06081,tbdt_q06081_8axn_a,tbdt,,Q06081,8AXN,a,raw_af2/AF-Q06081-F1-model_v6.pdb,raw_pdb/8AXN.cif,unknown,unknown,none,none,,,,false,,3.34,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,8AXN_2,241,1.0,0,0,Q06081,6,cif:downloaded;afdb:downloaded
tbdt_q04641,tbdt_q04641_8axn_0,tbdt,,Q04641,8AXN,0,raw_af2/AF-Q04641-F1-model_v6.pdb,raw_pdb/8AXN.cif,unknown,unknown,none,none,,,,false,,3.34,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,8AXN_3,566,1.0,0,0,Q04641,6,cif:downloaded;afdb:downloaded
tbdt_p76506,tbdt_p76506_8i8x_d,tbdt,,P76506,8I8X,D,raw_af2/AF-P76506-F1-model_v6.pdb,raw_pdb/8I8X.cif,unknown,unknown,none,none,,,,false,,3.25,ELECTRON MICROSCOPY,,val,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,8I8X_2,234,0.9322709163346613,1,0,P76506,6,cif:downloaded;afdb:downloaded
tbdt_p0ac02,tbdt_p0ac02_9cnw_d,tbdt,,P0AC02,9CNW,D,raw_af2/AF-P0AC02-F1-model_v6.pdb,raw_pdb/9CNW.pdb,unknown,unknown,none,none,,,,false,,2.6,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9CNW_4,245,1.0,0,0,P0AC02,6,pdb:downloaded;afdb:downloaded
tbdt_p0a940,tbdt_p0a940_9cnz_a,tbdt,,P0A940,9CNZ,A,raw_af2/AF-P0A940-F1-model_v6.pdb,raw_pdb/9CNZ.pdb,unknown,unknown,none,none,,,,false,,3.1,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9CNZ_1,810,1.0,0,0,P0A940,6,pdb:downloaded;afdb:downloaded
tbdt_p0a937,tbdt_p0a937_9cnz_e,tbdt,,P0A937,9CNZ,E,raw_af2/AF-P0A937-F1-model_v6.pdb,raw_pdb/9CNZ.pdb,unknown,unknown,none,none,,,,false,,3.1,ELECTRON MICROSCOPY,,test,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9CNZ_5,123,1.0,0,0,P0A937,6,pdb:downloaded;afdb:downloaded
tbdt_p0ac02,tbdt_p0ac02_9co0_d,tbdt,,P0AC02,9CO0,D,raw_af2/AF-P0AC02-F1-model_v6.pdb,raw_pdb/9CO0.pdb,unknown,unknown,none,none,,,,false,,3.3,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9CO0_4,245,1.0,0,0,P0AC02,6,pdb:downloaded;afdb:downloaded
tbdt_p0a937,tbdt_p0a937_9co0_e,tbdt,,P0A937,9CO0,E,raw_af2/AF-P0A937-F1-model_v6.pdb,raw_pdb/9CO0.pdb,unknown,unknown,none,none,,,,false,,3.3,ELECTRON MICROSCOPY,,test,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,9CO0_5,123,1.0,0,0,P0A937,6,pdb:downloaded;afdb:downloaded
tbdt_p11461,tbdt_p11461_afdb_v6,tbdt,,P11461,,,raw_af2/AF-P11461-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,726,,,,P11461,6,afdb:downloaded
tbdt_q8yq14,tbdt_q8yq14_afdb_v6,tbdt,,Q8YQ14,,,raw_af2/AF-Q8YQ14-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,val,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,854,,,,Q8YQ14,6,afdb:downloaded
tbdt_a5f661,tbdt_a5f661_afdb_v6,tbdt,,A5F661,,,raw_af2/AF-A5F661-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,687,,,,A5F661,6,afdb:downloaded
tbdt_o87296,tbdt_o87296_afdb_v6,tbdt,,O87296,,,raw_af2/AF-O87296-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,999,,,,O87296,6,afdb:downloaded
tbdt_q8yzr0,tbdt_q8yzr0_afdb_v6,tbdt,,Q8YZR0,,,raw_af2/AF-Q8YZR0-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,867,,,,Q8YZR0,6,afdb:downloaded
btub_a1aie8,btub_a1aie8_afdb_v6,btub,btub,A1AIE8,,,raw_af2/AF-A1AIE8-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,test,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,A1AIE8,6,afdb:downloaded
btub_a8a774,btub_a8a774_afdb_v6,btub,btub,A8A774,,,raw_af2/AF-A8A774-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,A8A774,6,afdb:downloaded
tbdt_p14542,tbdt_p14542_afdb_v6,tbdt,,P14542,,,raw_af2/AF-P14542-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,val,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,732,,,,P14542,6,afdb:downloaded
btub_q1cnp0,btub_q1cnp0_afdb_v6,btub,btub,Q1CNP0,,,raw_af2/AF-Q1CNP0-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,625,,,,Q1CNP0,6,afdb:downloaded
tbdt_q47952,tbdt_q47952_afdb_v6,tbdt,,Q47952,,,raw_af2/AF-Q47952-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,972,,,,Q47952,6,afdb:downloaded
btub_q5pk67,btub_q5pk67_afdb_v6,btub,btub,Q5PK67,,,raw_af2/AF-Q5PK67-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,Q5PK67,6,afdb:downloaded
btub_q8cvj0,btub_q8cvj0_afdb_v6,btub,btub,Q8CVJ0,,,raw_af2/AF-Q8CVJ0-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,Q8CVJ0,6,afdb:failed
btub_a4wg45,btub_a4wg45_afdb_v6,btub,btub,A4WG45,,,raw_af2/AF-A4WG45-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,615,,,,A4WG45,6,afdb:downloaded
tbdt_p0c6r1,tbdt_p0c6r1_afdb_v6,tbdt,,P0C6R1,,,raw_af2/AF-P0C6R1-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,687,,,,P0C6R1,6,afdb:downloaded
tbdt_p31499,tbdt_p31499_afdb_v6,tbdt,,P31499,,,raw_af2/AF-P31499-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,687,,,,P31499,6,afdb:downloaded
tbdt_p81549,tbdt_p81549_afdb_v6,tbdt,,P81549,,,raw_af2/AF-P81549-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,743,,,,P81549,6,afdb:downloaded
tbdt_q01674,tbdt_q01674_afdb_v6,tbdt,,Q01674,,,raw_af2/AF-Q01674-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,710,,,,Q01674,6,afdb:downloaded
tbdt_q05202,tbdt_q05202_afdb_v6,tbdt,,Q05202,,,raw_af2/AF-Q05202-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,val,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,758,,,,Q05202,6,afdb:downloaded
btub_q0sy25,btub_q0sy25_afdb_v6,btub,btub,Q0SY25,,,raw_af2/AF-Q0SY25-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,Q0SY25,6,afdb:downloaded
btub_q0ta90,btub_q0ta90_afdb_v6,btub,btub,Q0TA90,,,raw_af2/AF-Q0TA90-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,Q0TA90,6,afdb:downloaded
btub_q1r3u1,btub_q1r3u1_afdb_v6,btub,btub,Q1R3U1,,,raw_af2/AF-Q1R3U1-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,614,,,,Q1R3U1,6,afdb:downloaded
tbdt_q2yjb2,tbdt_q2yjb2_afdb_v6,tbdt,,Q2YJB2,,,raw_af2/AF-Q2YJB2-F1-model_v6.pdb,,unknown,unknown,unknown,unknown,,,,false,,,AFDB,,train,bronze AFDB-only TBDT homolog from UniProt PF00593/PF07715 query; no experimental displacement label.,bronze_pseudo_or_self_supervised,bronze,0.1,UniProt,UniProt:PF00593_AND_PF07715,,661,,,,Q2YJB2,6,afdb:downloaded
