target_id,pair_id,family,gene_name,uniprot_id,pdb_id,pdb_chain,af2_pdb,experimental_pdb,state,state_label,substrate,substrate_class,ligand_ccd,ligand_sdf,reference_ligand_sdf,has_tonb,tonb_chain,resolution,method,region_annotation_json,split,notes,task_type,evidence_level,label_weight,source_db,source_query,rcsb_polymer_entity_id,sequence_length,reference_coverage,mutation_count,deletion_count,split_group_id,af_version,download_status
tbdt_p53969,tbdt_p53969_7e4i_a,tbdt,,P53969,7E4I,A,raw_af2/AF-P53969-F1-model_v6.pdb,raw_pdb/7E4I.pdb,unknown,unknown,none,none,,,,false,,3.05,ELECTRON MICROSCOPY,,val,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,7E4I_1,485,0.9979338842975206,0,0,P53969,6,pdb:exists;afdb:exists
tbdt_p50110,tbdt_p50110_7e4i_c,tbdt,,P50110,7E4I,C,raw_af2/AF-P50110-F1-model_v6.pdb,raw_pdb/7E4I.pdb,unknown,unknown,none,none,,,,false,,3.05,ELECTRON MICROSCOPY,,val,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,7E4I_3,351,1.0,0,0,P50110,6,pdb:exists;afdb:exists
tbdt_p23644,tbdt_p23644_7e4i_d,tbdt,,P23644,7E4I,D,raw_af2/AF-P23644-F1-model_v6.pdb,raw_pdb/7E4I.pdb,unknown,unknown,none,none,,,,false,,3.05,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,7E4I_4,406,0.9974160206718347,0,0,P23644,6,pdb:exists;afdb:exists
tbdt_q83lx4,tbdt_q83lx4_4q35_b,tbdt,,Q83LX4,4Q35,B,raw_af2/AF-Q83LX4-F1-model_v6.pdb,raw_pdb/4Q35.pdb,unknown,unknown,none,none,,,,false,,2.393,X-RAY DIFFRACTION,,test,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,4Q35_2,175,0.9067357512953368,0,0,Q83LX4,6,pdb:exists;afdb:exists
tbdt_q83sq0,tbdt_q83sq0_4q35_a,tbdt,,Q83SQ0,4Q35,A,raw_af2/AF-Q83SQ0-F1-model_v6.pdb,raw_pdb/4Q35.pdb,unknown,unknown,none,none,,,,false,,2.393,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,4Q35_1,802,1.0,0,0,Q83SQ0,6,pdb:exists;afdb:exists
tbdt_q48391,tbdt_q48391_4v3g_a,tbdt,,Q48391,4V3G,A,raw_af2/AF-Q48391-F1-model_v6.pdb,raw_pdb/4V3G.pdb,unknown,unknown,none,none,,,,false,,2.513,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,4V3G_1,339,0.9364161849710982,0,0,Q48391,6,pdb:exists;afdb:exists
tbdt_a0a0d5ykr4,tbdt_a0a0d5ykr4_5dl7_a,tbdt,,A0A0D5YKR4,5DL7,A,raw_af2/AF-A0A0D5YKR4-F1-model_v6.pdb,raw_pdb/5DL7.pdb,unknown,unknown,none,none,CA,,,false,,1.75,X-RAY DIFFRACTION,,test,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,5DL7_1,419,0.9483568075117371,0,0,A0A0D5YKR4,6,pdb:exists;afdb:exists
tbdt_q8zik3,tbdt_q8zik3_5ixm_a,tbdt,,Q8ZIK3,5IXM,A,raw_af2/AF-Q8ZIK3-F1-model_v6.pdb,raw_pdb/5IXM.pdb,unknown,unknown,none,none,,,,false,,2.746,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,5IXM_1,577,0.7128205128205128,0,0,Q8ZIK3,6,pdb:exists;afdb:exists
tbdt_q7cjv2,tbdt_q7cjv2_5ixm_b,tbdt,,Q7CJV2,5IXM,B,raw_af2/AF-Q7CJV2-F1-model_v6.pdb,raw_pdb/5IXM.pdb,unknown,unknown,none,none,,,,false,,2.746,X-RAY DIFFRACTION,,val,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,5IXM_2,198,0.9033816425120773,0,0,Q7CJV2,6,pdb:exists;afdb:exists
tbdt_q72jd8,tbdt_q72jd8_3dzm_a,tbdt,,Q72JD8,3DZM,A,raw_af2/AF-Q72JD8-F1-model_v6.pdb,raw_pdb/3DZM.pdb,unknown,unknown,none,none,CA,,,false,,2.801,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,3DZM_1,214,0.9151785714285714,0,0,Q72JD8,6,pdb:exists;afdb:exists
tbdt_p30690,tbdt_p30690_3wi5_a,tbdt,,P30690,3WI5,A,raw_af2/AF-P30690-F1-model_v6.pdb,raw_pdb/3WI5.pdb,unknown,unknown,none,none,,,,false,,2.4,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,3WI5_1,312,0.9425981873111783,3,0,P30690,6,pdb:exists;afdb:exists
tbdt_a5vza8,tbdt_a5vza8_4gf4_a,tbdt,,A5VZA8,4GF4,A,raw_af2/AF-A5VZA8-F1-model_v6.pdb,raw_pdb/4GF4.pdb,unknown,unknown,none,none,,,,false,,3.1,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,4GF4_1,436,0.941834451901566,4,0,A5VZA8,6,pdb:exists;afdb:exists
tbdt_q51006,tbdt_q51006_4mt0_a,tbdt,,Q51006,4MT0,A,raw_af2/AF-Q51006-F1-model_v6.pdb,raw_pdb/4MT0.pdb,unknown,unknown,none,none,,,,false,,3.292,X-RAY DIFFRACTION,,test,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,4MT0_1,447,0.9571734475374732,0,0,Q51006,6,pdb:exists;afdb:exists
tbdt_c6k7n1,tbdt_c6k7n1_7jz3_a,tbdt,,C6K7N1,7JZ3,A,raw_af2/AF-C6K7N1-F1-model_v6.pdb,raw_pdb/7JZ3.pdb,unknown,unknown,none,none,,,,false,,2.56,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,7JZ3_1,346,0.9427792915531336,0,0,C6K7N1,6,pdb:exists;afdb:exists
tbdt_p0a077,tbdt_p0a077_3lkf_a,tbdt,,P0A077,3LKF,A,raw_af2/AF-P0A077-F1-model_v6.pdb,raw_pdb/3LKF.pdb,unknown,unknown,none,none,,,,false,,1.9,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,3LKF_1,299,0.92,0,0,P0A077,6,pdb:exists;afdb:exists
tbdt_p30690,tbdt_p30690_3wi4_a,tbdt,,P30690,3WI4,A,raw_af2/AF-P30690-F1-model_v6.pdb,raw_pdb/3WI4.pdb,unknown,unknown,none,none,,,,false,,3.32,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,3WI4_1,313,0.9425981873111783,0,0,P30690,6,pdb:exists;afdb:exists
tbdt_a0a0h3ame7,tbdt_a0a0h3ame7_6ehf_a,tbdt,,A0A0H3AME7,6EHF,A,raw_af2/AF-A0A0H3AME7-F1-model_v6.pdb,raw_pdb/6EHF.pdb,unknown,unknown,none,none,CA,,,false,,2.72,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,6EHF_1,319,0.8668478260869565,1,0,A0A0H3AME7,6,pdb:exists;afdb:exists
tbdt_q2fxb1,tbdt_q2fxb1_6u2s_a,tbdt,,Q2FXB1,6U2S,A,raw_af2/AF-Q2FXB1-F1-model_v6.pdb,raw_pdb/6U2S.pdb,unknown,unknown,none,none,,,,false,,1.5,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,6U2S_1,301,0.9204892966360856,0,0,Q2FXB1,6,pdb:exists;afdb:exists
tbdt_m4ggr4,tbdt_m4ggr4_7de8_x,tbdt,,M4GGR4,7DE8,X,raw_af2/AF-M4GGR4-F1-model_v6.pdb,raw_pdb/7DE8.pdb,unknown,unknown,none,none,,,,false,,2.76,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,7DE8_1,355,1.0,1,0,M4GGR4,6,pdb:exists;afdb:exists
tbdt_p24305,tbdt_p24305_2fgq_x,tbdt,,P24305,2FGQ,X,raw_af2/AF-P24305-F1-model_v6.pdb,raw_pdb/2FGQ.pdb,unknown,unknown,none,none,CA,,,false,,1.45,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,2FGQ_1,332,0.9458689458689459,0,0,P24305,6,pdb:exists;afdb:exists
tbdt_a0qr29,tbdt_a0qr29_1uun_a,tbdt,,A0QR29,1UUN,A,raw_af2/AF-A0QR29-F1-model_v6.pdb,raw_pdb/1UUN.pdb,unknown,unknown,none,none,,,,false,,2.5,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,1UUN_1,184,0.8720379146919431,1,0,A0QR29,6,pdb:exists;afdb:exists
tbdt_q9rbw8,tbdt_q9rbw8_3bry_a,tbdt,,Q9RBW8,3BRY,A,raw_af2/AF-Q9RBW8-F1-model_v6.pdb,raw_pdb/3BRY.pdb,unknown,unknown,none,none,,,,false,,3.2,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,3BRY_1,441,0.9454148471615721,0,0,Q9RBW8,6,pdb:exists;afdb:exists
tbdt_p32977,tbdt_p32977_4rjw_a,tbdt,,P32977,4RJW,A,raw_af2/AF-P32977-F1-model_v6.pdb,raw_pdb/4RJW.pdb,unknown,unknown,none,none,,,,false,,1.52,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,4RJW_1,429,0.9452054794520548,0,0,P32977,6,pdb:exists;afdb:exists
tbdt_a5w3z9,tbdt_a5w3z9_4rl8_a,tbdt,,A5W3Z9,4RL8,A,raw_af2/AF-A5W3Z9-F1-model_v6.pdb,raw_pdb/4RL8.pdb,unknown,unknown,none,none,,,,false,,2.3,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,4RL8_1,275,0.9305555555555556,0,0,A5W3Z9,6,pdb:exists;afdb:exists
tbdt_l0rvu0,tbdt_l0rvu0_5mdq_a,tbdt,,L0RVU0,5MDQ,A,raw_af2/AF-L0RVU0-F1-model_v6.pdb,raw_pdb/5MDQ.pdb,unknown,unknown,none,none,NA,,,false,,2.5,X-RAY DIFFRACTION,,val,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,5MDQ_1,350,0.9333333333333333,0,0,L0RVU0,6,pdb:exists;afdb:exists
tbdt_q2fxb1,tbdt_q2fxb1_6u33_a,tbdt,,Q2FXB1,6U33,A,raw_af2/AF-Q2FXB1-F1-model_v6.pdb,raw_pdb/6U33.pdb,unknown,unknown,none,none,NI,,,false,,1.75,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,6U33_1,301,0.9204892966360856,0,0,Q2FXB1,6,pdb:exists;afdb:exists
tbdt_q9rp17,tbdt_q9rp17_1p4t_a,tbdt,,Q9RP17,1P4T,A,raw_af2/AF-Q9RP17-F1-model_v6.pdb,raw_pdb/1P4T.pdb,unknown,unknown,none,none,,,,false,,2.55,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,1P4T_1,155,0.8908045977011494,0,0,Q9RP17,6,pdb:exists;afdb:exists
tbdt_q9hur5,tbdt_q9hur5_2qtk_a,tbdt,,Q9HUR5,2QTK,A,raw_af2/AF-Q9HUR5-F1-model_v6.pdb,raw_pdb/2QTK.pdb,unknown,unknown,none,none,,,,false,,2.8,X-RAY DIFFRACTION,,val,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,2QTK_1,390,0.935251798561151,0,0,Q9HUR5,6,pdb:exists;afdb:exists
tbdt_a5w4f4,tbdt_a5w4f4_3bs0_a,tbdt,,A5W4F4,3BS0,A,raw_af2/AF-A5W4F4-F1-model_v6.pdb,raw_pdb/3BS0.pdb,unknown,unknown,none,none,,,,false,,2.6,X-RAY DIFFRACTION,,val,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,3BS0_1,439,0.9558498896247241,2,0,A5W4F4,6,pdb:exists;afdb:exists
tbdt_p39767,tbdt_p39767_3prn_a,tbdt,,P39767,3PRN,A,raw_af2/AF-P39767-F1-model_v6.pdb,raw_pdb/3PRN.pdb,unknown,unknown,none,none,MG,,,false,,1.9,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,3PRN_1,289,0.9965397923875432,1,0,P39767,6,pdb:exists;afdb:exists
tbdt_q8d0z7,tbdt_q8d0z7_3qra_a,tbdt,,Q8D0Z7,3QRA,A,raw_af2/AF-Q8D0Z7-F1-model_v6.pdb,raw_pdb/3QRA.pdb,unknown,unknown,none,none,,,,false,,1.801,X-RAY DIFFRACTION,,test,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,3QRA_1,157,0.8041237113402062,0,0,Q8D0Z7,6,pdb:exists;afdb:exists
tbdt_q48391,tbdt_q48391_4d5b_a,tbdt,,Q48391,4D5B,A,raw_af2/AF-Q48391-F1-model_v6.pdb,raw_pdb/4D5B.pdb,unknown,unknown,none,none,,,,false,,1.702,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,4D5B_1,339,0.9364161849710982,0,0,Q48391,6,pdb:exists;afdb:exists
tbdt_a0a0d5yi36,tbdt_a0a0d5yi36_5dl8_a,tbdt,,A0A0D5YI36,5DL8,A,raw_af2/AF-A0A0D5YI36-F1-model_v6.pdb,raw_pdb/5DL8.pdb,unknown,unknown,none,none,CA,,,false,,2.2,X-RAY DIFFRACTION,,test,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,5DL8_1,407,0.937799043062201,0,0,A0A0D5YI36,6,pdb:exists;afdb:exists
tbdt_q9ns69,tbdt_q9ns69_7ck6_c,tbdt,,Q9NS69,7CK6,C,raw_af2/AF-Q9NS69-F1-model_v6.pdb,raw_pdb/7CK6.pdb,unknown,unknown,none,none,,,,false,,3.4,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,7CK6_2,142,1.0,0,0,Q9NS69,6,pdb:exists;afdb:exists
tbdt_o96008,tbdt_o96008_7ck6_a,tbdt,,O96008,7CK6,A,raw_af2/AF-O96008-F1-model_v6.pdb,raw_pdb/7CK6.pdb,unknown,unknown,none,none,,,,false,,3.4,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,7CK6_1,361,1.0,0,0,O96008,6,pdb:exists;afdb:exists
tbdt_p0ac02,tbdt_p0ac02_3tgo_a,tbdt,,P0AC02,3TGO,A,raw_af2/AF-P0AC02-F1-model_v6.pdb,raw_pdb/3TGO.pdb,unknown,unknown,none,none,K;NA,,,false,,2.9,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,3TGO_1,229,0.9183673469387755,0,0,P0AC02,6,pdb:exists;afdb:exists
tbdt_p0a903,tbdt_p0a903_3tgo_c,tbdt,,P0A903,3TGO,C,raw_af2/AF-P0A903-F1-model_v6.pdb,raw_pdb/3TGO.pdb,unknown,unknown,none,none,K;NA,,,false,,2.9,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,3TGO_2,323,0.9273255813953488,0,0,P0A903,6,pdb:exists;afdb:exists
tbdt_p0ae98,tbdt_p0ae98_6lqh_a,tbdt,,P0AE98,6LQH,a,raw_af2/AF-P0AE98-F1-model_v6.pdb,raw_pdb/6LQH.pdb,unknown,unknown,none,none,,,,false,,2.94,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,6LQH_2,144,1.0,0,0,P0AE98,6,pdb:exists;afdb:exists
tbdt_p0aea2,tbdt_p0aea2_6si7_j,tbdt,,P0AEA2,6SI7,J,raw_af2/AF-P0AEA2-F1-model_v6.pdb,raw_pdb/6SI7.pdb,unknown,unknown,none,none,,,,false,,3.4,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,6SI7_2,272,0.9458483754512635,0,0,P0AEA2,6,pdb:exists;afdb:exists
tbdt_p0a917,tbdt_p0a917_1qj8_a,tbdt,,P0A917,1QJ8,A,raw_af2/AF-P0A917-F1-model_v6.pdb,raw_pdb/1QJ8.pdb,unknown,unknown,none,none,PCL,,,false,,1.9,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,1QJ8_1,148,0.8654970760233918,1,0,P0A917,6,pdb:exists;afdb:exists
tbdt_q5fbd2,tbdt_q5fbd2_6u3f_a,tbdt,,Q5FBD2,6U3F,A,raw_af2/AF-Q5FBD2-F1-model_v6.pdb,raw_pdb/6U3F.pdb,unknown,unknown,none,none,,,,false,,1.78,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,6U3F_1,301,0.9261538461538461,0,0,Q5FBD2,6,pdb:exists;afdb:exists
tbdt_a0a1c3q001,tbdt_a0a1c3q001_7ng9_a,tbdt,,A0A1C3Q001,7NG9,A,raw_af2/AF-A0A1C3Q001-F1-model_v6.pdb,raw_pdb/7NG9.pdb,unknown,unknown,none,none,,,,false,,3.3,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,7NG9_1,494,1.0,0,0,A0A1C3Q001,6,pdb:exists;afdb:exists
tbdt_q2fxb0,tbdt_q2fxb0_7p8s_a,tbdt,,Q2FXB0,7P8S,A,raw_af2/AF-Q2FXB0-F1-model_v6.pdb,raw_pdb/7P8S.pdb,unknown,unknown,none,none,,,,false,,1.9,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,7P8S_1,308,0.9803921568627451,0,0,Q2FXB0,6,pdb:exists;afdb:exists
tbdt_q9ks51,tbdt_q9ks51_1yc9_a,tbdt,,Q9KS51,1YC9,A,raw_af2/AF-Q9KS51-F1-model_v6.pdb,raw_pdb/1YC9.pdb,unknown,unknown,none,none,HG,,,false,,1.8,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,1YC9_1,442,0.9132231404958677,1,0,Q9KS51,6,pdb:exists;afdb:exists
tbdt_p0aea2,tbdt_p0aea2_6lqh_a,tbdt,,P0AEA2,6LQH,A,raw_af2/AF-P0AEA2-F1-model_v6.pdb,raw_pdb/6LQH.pdb,unknown,unknown,none,none,,,,false,,2.94,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,6LQH_1,285,1.0,0,0,P0AEA2,6,pdb:exists;afdb:exists
tbdt_p0ae98,tbdt_p0ae98_6si7_a,tbdt,,P0AE98,6SI7,A,raw_af2/AF-P0AE98-F1-model_v6.pdb,raw_pdb/6SI7.pdb,unknown,unknown,none,none,,,,false,,3.4,ELECTRON MICROSCOPY,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,6SI7_1,125,0.8623188405797102,0,0,P0AE98,6,pdb:exists;afdb:exists
tbdt_p76045,tbdt_p76045_2x9k_a,tbdt,,P76045,2X9K,A,raw_af2/AF-P76045-F1-model_v6.pdb,raw_pdb/2X9K.pdb,unknown,unknown,none,none,,,,false,,2.18,X-RAY DIFFRACTION,,test,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,2X9K_1,280,0.9302325581395349,2,0,P76045,6,pdb:exists;afdb:exists
tbdt_q9hvs0,tbdt_q9hvs0_3syb_a,tbdt,,Q9HVS0,3SYB,A,raw_af2/AF-Q9HVS0-F1-model_v6.pdb,raw_pdb/3SYB.pdb,unknown,unknown,none,none,,,,false,,2.7,X-RAY DIFFRACTION,,test,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,3SYB_1,467,0.9483471074380165,0,0,Q9HVS0,6,pdb:exists;afdb:exists
tbdt_q5f5w8,tbdt_q5f5w8_4k3b_a,tbdt,,Q5F5W8,4K3B,A,raw_af2/AF-Q5F5W8-F1-model_v6.pdb,raw_pdb/4K3B.pdb,unknown,unknown,none,none,,,,false,,3.2,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,4K3B_1,792,1.0,0,0,Q5F5W8,6,pdb:exists;afdb:exists
tbdt_a0a0h3fyj7,tbdt_a0a0h3fyj7_5o78_a,tbdt,,A0A0H3FYJ7,5O78,A,raw_af2/AF-A0A0H3FYJ7-F1-model_v6.pdb,raw_pdb/5O78.pdb,unknown,unknown,none,none,,,,false,,2.85,X-RAY DIFFRACTION,,test,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,5O78_1,337,0.9387186629526463,0,0,A0A0H3FYJ7,6,pdb:exists;afdb:exists
tbdt_p02930,tbdt_p02930_2vde_a,tbdt,,P02930,2VDE,A,raw_af2/AF-P02930-F1-model_v6.pdb,raw_pdb/2VDE.pdb,unknown,unknown,enterobactin,enterobactin,,,,false,,3.2,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,2VDE_1,460,0.9127789046653144,3,0,P02930,6,pdb:exists;afdb:exists
tbdt_p05695,tbdt_p05695_2o4v_a,tbdt,,P05695,2O4V,A,raw_af2/AF-P05695-F1-model_v6.pdb,raw_pdb/2O4V.pdb,unknown,unknown,none,none,CA,,,false,,1.94,X-RAY DIFFRACTION,,train,silver candidate from RCSB:mpstruc_OPM_beta_barrel; region annotation required before supervised displacement use.,silver_betaomp_displacement,silver,0.35,RCSB,RCSB:mpstruc_OPM_beta_barrel,2O4V_1,411,0.9340909090909091,0,0,P05695,6,pdb:exists;afdb:exists
